"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"11",52,"https://www.youtube.com/watch?v=Y2zntKxzIko","Lion Dance Chinese New Year Jackpot Lottery Centre Mirabooka CNY Perth Australia","","none","none",0,0,0,0
"12",58,"https://www.youtube.com/watch?v=STynt-MN-k8","KungFu Demo Chinese New Year Joy Kitchen CNY Fremantle Australia","","none","none",0,0,0,0
"13",60,"https://www.youtube.com/watch?v=_pocNh3ZrZU","Happy Chinese New Year of Rat CNY Walking Dragon Dance Festival Subiaco Perth Australia","","none","none",0,0,0,0
"14",62,"https://www.nowtolove.com.au/lifestyle/daily-life/chinese-new-year-events-australia-62214","Where to celebrate Chinese New Year 2020 across Australia","Give yourself a night off cooking and feast on delicious Asian cuisine and entertainment. Australian Women's Weekly Australian Women's Weekly Chanel Gellin Now To Love Australian Women's Weekly TV WEEK Now To Love Now To Love Now To Love Now To Love Now To Love TV WEEK Now To Love TV WEEK TV WEEK Australian Women's Weekly Now To Love TV WEEK Now To Love Now To Love Australian Women's Weekly TV WEEK read more from Now To Love Now To Love Australian Women's Weekly TV WEEK Now To Love Now To Love Now To Love Now To Love Now To Love TV WEEK Now To Love TV WEEK TV WEEK Australian Women's Weekly Now To Love TV WEEK The latest news delivered to your inbox","AUS","chinese",0,0,0,0
"15",66,"https://factcheck.afp.com/chinese-tourist-invasion-australia-has-not-allocated-200-million-visas-chinese-citizens","'Chinese tourist invasion'? Australia has not allocated 200 million visas for Chinese citizens","The Facebook post was published here on January 17, 2020. The post reads: “NOW WATCH THE BIG CHINESE TOURIST INVASION BEGIN. 200 MILLION CHINESE VISA's ALLOCATED FOR AUSTRALIA ALLOWING A 10 YEAR STAY.” Below is a screenshot of the post: The claim is false. Australia's Department of Home Affairs told AFP via email on January 23, 2020 that “there is no such allocation of 200 million visas"". According to the Australian Embassy in Beijing, Chinese citizens can obtain a visa through the “visitor visa (subclass 600) program,” which generally allows only three-month stays. Frequent Chinese visitors to Australian can apply for the program’s Frequent Traveller stream, which grants visas that are valid for 10 years but also limits each entry to a maximum three-month stay. According to the Department of Home Affairs website, the frequent traveller visa is for citizens of the People's Republic of China “who travel often to Australia for business or personal reasons.” Between July 2018 to June 2019, there were 1.43 million Chinese visitors to Australia and is the ""largest source country of short-term visitor arrivals"", according to the Australian Bureau of Statistics (ABS). Below is a screenshot of an ABS chart showing the number of short-term visitors to Australia in the last decade from the top 5 source countries: Follow us Copyright AFP 2017-2022. All rights reserved. Users can access and consult this website and use the share features available for personal, private, and non-commercial purposes. Any other use, in particular any reproduction, communication to the public or distribution of the content of this website, in whole or in part, for any other purpose and/or by any other means, without a specific licence agreement signed with AFP, is strictly prohibited. The subject matter depicted or included via links within the Fact Checking content is provided to the extent necessary for correct understanding of the verification of the information concerned. AFP has not obtained any rights from the authors or copyright owners of this third party content and shall incur no liability in this regard. AFP and its logo are registered trademarks.","AUS","chinese",0,0,0,0
"16",67,"https://www.theonlinecitizen.com/2020/01/21/australia-testing-first-suspected-case-of-chinese-virus/","Australia testing first suspected case of Chinese virus - The Online Citizen","NULL","none","none",0,0,0,0
"17",71,"https://www.youtube.com/watch?v=ry4DiOmDKpE","Happy Chinese New Year of Rat CNY Lion Dance Night Noodle Market Perth Australia","","none","none",0,0,0,0
"18",72,"https://www.macaubusiness.com/alleged-investor-in-portugal-accused-of-being-chinese-spy-in-australia/","Alleged investor in Portugal accused of being Chinese spy in Australia","Brian Chen is suspected of funding the election of a federal deputy in Australia. In Portugal there has been promised an investment of millions, but nothing has progressed, despite remaining linked to four Portuguese companies. Less than a year ago Macau Business reported a strange investment of Chinese capital in Portugal, which promised millions but went bankrupt a few months later. The company in question – Prospect Time International – is based in Kowloon and announced several investments in Portugal (Alentejo region), reaching 1.8 billion euros (approx. MOP16 billion). The owner of this same company has just been accused of being behind “a Chinese espionage ring” who is trying “to install an agent for Beijing in a seat in Australia’s Federal Parliament”. On the basis of the accusations are revelations made by a Chinese defector, Wang Liqiang, who said to the Camberra authorities he had worked as a spy in Hong Kong and Taiwan. From these revelations, the Australian intelligence services came to the conclusion that “the suspected Chinese intelligence group offered a million dollars to pay for the political campaign of Liberal Party member and Melbourne luxury car dealer Bo ‘Nick’ Zhao, 32, to run for an eastern suburbs seat. The plot appears to be part of an operation to place a Chinese agent in Parliament,” according to a journalistic investigation by Australian media outlets The Age, The Sydney Morning Herald and 60 Minutes. A few days after the journalistic revelations, Australian Security Intelligence Organisation (ASIO) director-general of security Mike Burgess issued a statement entitled “Foreign interference”, saying ASIO “takes seriously” the allegations reported by the journalists about Mr Zhao. From the deserter’s allegations, ASIO questioned Mr Zhao and he identified the man who, according to him, approached him, Brian Chen. Brian Chen (Chinese name Chen Chunsheng) is the CEO of Prospect Time International, and who met with several mayors of Portugal, where he promised these millions of investment. The investigation of The Age, Sydney Morning Herald and 60 Minutes also reveals that Mr Chen has denied knowing Mr Zhao or being involved in Chinese intelligence activities. “However, sources say Australian authorities have determined that Mr Chen had been in contact with Mr Zhao.” However, last March, Mr Zhao was found dead in a Melbourne motel room. Nobody has said how he died. “There is no suggestion that Mr Chen has any knowledge or involvement in Mr Zhao’s death,” state the journalists. “Where is the investment of the Chinese?” One of the authors of the article was in contact with Macau Business in the weeks before the story was published. He sought to learn more about the caricatural details surrounding Prospect Time International’s entry into Portugal. Despite our willingness to cooperate, unfortunately it was not possible to find out much more: none of the various promised investments advanced, nor did the Hong Kong-based company give signs of life. On the contrary, it erased from its website all references to Portugal, which ranged from several photographs of the investment promises to the office address of the delegation in Portugal. At this time, there is no reference to this investment intent; although Brian Chen remains linked to four small companies based in Portugal. Two of the companies are in the real estate area, one is dedicated to solar energy and the fourth (Prosperscenery – Culture and Travel) presents itself as providing consulting services. Brian Chen is the managing partner of the four and, although he has both Portuguese and Hong Kong partners, he has full control of the companies. “The Age, Sydney Morning Herald and 60 Minutes have confirmed from multiple Western security sources that Mr [Brian] Chen is a suspected senior Chinese intelligence operative” In common is the fact that the four companies have no known activity, either because they were created about a year and a half ago or because their share capital is very small (varies between MOP50,000 and MOP100,000). Still, Macau Business learned that one of the four, Joint Yeld Investments, was incorporated less and moved to Lisbon less than a year ago (this was Brian Chen’s last administrative act in Portugal). The chairman of one of the political parties in the district where he was promised a major investment, Portalegre, asked in June “where is the investment of the Chinese”? A very sensitive and uncomfortable subject “The suspected plot to fund Mr Zhao’s campaign would be the clearest example of Chinese government foreign interference ever detailed in a Western country, and provides some insight into the scale and nature of the threat that ASIO has labelled ‘unprecedented’ but which has never been publicly explained in detail,” stated The Age, Sydney Morning Herald and 60 Minutes. Those media outlets also have “confirmed from multiple Western security sources that Mr Chen is a suspected senior Chinese intelligence operative, a claim Mr Chen has confirmed was put to him by Australian officials at Melbourne airport in March but which he vehemently denies.” There is no indication that Brian Chen’s interests in Portugal could be related to these allegations. On the other hand, the Portuguese secret services do not make public statements, so no comment could be obtained. Still, from the many contacts made by Macau Business to sources linked to the secret services, we understand at least that it can be understood as a very sensitive and uncomfortable subject. “Hong Kong and Chinese corporate records reveal Mr Chen runs several companies involved in the military, public security and energy sectors and his business partners include firms linked to the Chinese government,” state the journalists. Already the investments announced for Portugal between 2017 and 2018 were mainly in real estate and tourism, which contrasts with the areas promoted by Prospect Time on its website. “How Beijing’s spies are infiltrating Hong Kong’s democracy movement” It all started with the revelations that emerged with the defection to Australia of a man claiming to be a Chinese spy. The Age, Sydney Morning Herald and 60 Minutes said that Wang Liqiang, who allegedly was an intelligence operative, “claimed the Chinese government used front companies and influence campaigns to infiltrate Hong Kong’s independence movement, organise kidnappings and assaults on democracy activists and interfered in Taiwan’s elections.” The report also “has given previously unheard details about the kidnapping of five booksellers from Hong Kong and their rendition to the Chinese mainland.” According to the journalists, “his testimony shows how Beijing’s spies are infiltrating Hong Kong’s democracy movement, manipulating Taiwan’s elections and operating with impunity in Australia.” ","AUS","chinese",0,0,0,0
"19",74,"https://www.youtube.com/watch?v=qaz5bSelFa8","Happy Chinese New Year CNY Lion Dance Festival Subiaco Perth Australia","","none","none",0,0,0,0
"20",77,"http://en.minghui.org/html/articles/2020/1/22/182377.html","Queensland, Australia: Chinese Continue to Renounce Communist Organizations at Popular Tourist Sites","(Minghui.org) Located next to Brisbane's central business district, Kangaroo Point Cliffs Park is a popular tourist attraction for climbing, sightseeing, and photography. Chinese tourists enjoying the unique scenery are welcomed by Falun Dafa practitioners who offer them information they are not allowed to see in China. Practitioners greet tourists with banners and posters and demonstrate the gentle Falun Dafa exercises. They explain what Falun Dafa is, answer questions, and clarify any misconceptions that the tourists may have due to the Chinese Communist Party's (CCP) propaganda. Many tourists decide to sever their ties with CCP organizations after talking to practitioners. One couple from northeastern China read the information about the self-immolation hoax at Tiananmen Square and asked a practitioner several questions. When they were told that hundreds of millions of Chinese have quit the Party's organizations and asked if they also wished to quit, the husband immediately said, “Of course!” He explained that he had joined the Communist Youth League as a child. The wife smiled and said she hadn't joined any CCP organizations. A young man in his 20s was part of the same tour group. After quietly listening to the conversation and reading the banners, he said that he had joined the Young Pioneers and asked how he could quit. When a practitioner said many people used pseudonyms, the woman from northeastern China suggested a pseudonym for him. He nodded in agreement. Most of the tourists in this group chose to quit the CCP organizations. Chinese tourists stop to read posters and banners containing information not available in China. A minibus stopped at the tourist site one day. Using a megaphone, a young Chinese tour guide pointed out the site's attractions. He also mentioned that they would see Falun Dafa volunteers who could help them quit the CCP organizations with either their real names or pseudonyms. As the tourists finished taking photos, their guide reminded them about quitting the CCP. One young woman who had been reading the posters said she knew the CCP was vicious and wanted to quit. A practitioner helped her quit the Youth League and Young Pioneers. A group of five tourists from Shanghai were influenced by the CCP's propaganda against Falun Dafa and were initially cold to practitioners. One woman demanded, “How much money are you paid to stand here?” A practitioner told her that many practitioners work during the week but volunteer to go there on weekends, adding, “Practitioners have benefited so much from Falun Dafa. I had a few chronic illnesses but I was fine after I began practicing.” She explained that practitioners want to tell people their stories and clear up their misconceptions. The practitioner explained that people in over 100 countries practice Falun Dafa. She also told her how she could overcome the CCP's online censorship and access unfiltered information overseas. The woman's attitude changed, and she said she wanted to learn the exercises, so the practitioner demonstrated the movements. Before they left, all five tourists thanked the practitioners and said they would read the information about Falun Dafa. Besides offering information, practitioners try to help tourists. One tour group and its guide were hostile towards practitioners and refused to interact with them or accept any materials. One couple accepted some water, however, as the public water fountain malfunctioned and could not be turned off. A practitioner came over and said she'd contact the city to repair it. Since the practitioner was not upset by their earlier hostile attitude and instead offered help, the tour guide told the group, “Practitioners are good people who follow the principles of Truthfulness-Compassion-Forbearance.” The practitioner took the opportunity to explain why she was there and that she just wanted to let people know what was really going on in China. The guide and the tourists thanked her. A tour group from Shandong Province stopped to read a poster about the staged self-immolation. A man in his 20s pointed to it and explained to his family, “It seems this was planned ahead of time so it could be filmed.” A practitioner pointed out that the videos were taken from different angles with various focal lengths. The man’s father agreed and said, “Yes, at that time no one had smartphones to take videos. The average person wouldn't be able to film videos like this unless it was arranged ahead of time!” The other tourists all nodded in agreement. They spoke at length with the practitioner about the CCP’s mistreatment of people who hold spiritual beliefs. More tourists joined the discussion. When one person disagreed, another tourist told him, “The CCP has killed tens of millions of people and is rotten to the core.” A Chinese man in his 50s and his daughter in her 20s were enjoying the scenery. Drawn to the practitioners' posters, the man stopped in front of each one and read slowly. After his daughter finished taking her selfies, she came over and asked him to photograph her. “I have to read this,” he replied. “This information is very important.” He asked another tourist to help his daughter take photos. After he finished reading, the man chatted with a practitioner. He said because his family was wealthy, they were targeted during the CCP's political campaigns. As a result, he never joined any CCP organizations. He said he supported practitioners' efforts to help people renounce their memberships in the CCP. When his daughter returned, a practitioner asked if she wanted to renounce her membership in the Youth League and the Young Pioneers. With her father's encouragement and approval, the daughter agreed before they boarded their bus. Chinese version available Category: Parades & Other Community Events “Falun Dafa Practitioners from Inner Mongolia Respectfully Wish Master Li Hongzhi a Happy Chinese New Year (19 Greetings)” “Australian Senator: Falun Gong Practitioners Help All of China's Prisoners of Conscience” ","AUS","chinese",0,0,0,0
