"","ID","URL","Title","body","Country","Group","Protest","Protest_Typ","Discrim","Discrim_Type"
"30",88,"https://www.novinite.com/articles/203313/Study%3A+75+of+Bulgarians+Concern+that+the+Coronavirus+Could+Start+Spreading+in+the+Country","Study: 75% of Bulgarians Concern that the Coronavirus Could Start Spreading in the Country  Novinite.com  Sofia News Agency","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks  The spread of the infectious coronavirus has been a major topic in the world media in recent weeks. 82% of respondents from the Bulgarian National Panel in a Nielsen Admosphere Bulgaria survey say they have come across news related to the topic. Although a large proportion of respondents are concerned about the possibility of a global epidemic and the possible spread of the virus in Bulgaria, just under half of those surveyed feel personally threatened. This explains why half of the respondents have not taken any precautionary measures so far. The Nielsen Admosphere Bulgaria survey was conducted among active internet users participating in the Bulgarian National Panel from February 3-17, 2020. The panel is part of the European National network operating in the Czech Republic, Slovakia, Poland and Hungary. A similar type of coronavirus study was also conducted in these 4 countries. Most of the Bulgarians (82%) came across news regarding the new coronavirus that appeared in the Chinese city of Wuhan late last year, and has infected tens of thousands of people so far. In recent weeks, there have been conversations for a global threat, prompting many countries to take various measures, such as the cancellation of direct flights from China and the installation of thermal cameras at airports. 71% of Bulgarians are worried about the possibility of a global epidemic - women (80%) are more worried than men (62%) as well as younger age groups. About 80% of people between the ages of 15 and 44 share a concern about this. For comparison - 65% of the people over 45 share these concerns. The concern that the virus could start spreading in Bulgaria is a little higher - 75%, with women again expressing a stronger attitude towards men on this issue, along with the younger ones up to the age of 44. Just under half of the respondents gave a positive response to the question whether they actually feel threatened by the coronavirus. This seems to be a result of the lack of confirmed cases of infected in Bulgaria so far. However, half of the people still do not consider it necessary to take preventative measures in relation to the spread of the virus. However, 30% of respondents are considering taking some action in the near future, and 20% have already taken some measures, such as wearing a mask in public and increased compliance with personal hygiene. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
"31",91,"https://www.novinite.com/articles/203357/10+000+Bulgarians+had+Made+Reservations+for+Trips+to+Italy+by+the+End+of+June","10 000 Bulgarians had Made Reservations for Trips to Italy by the End of June","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks  By the end of June, about 10,000 Bulgarians had made reservations for trips to Italy. This was made clear during a meeting of Minister Nikolina Angelkova with the tour operators. Most of the tourists who have been to Italy for the carnivals have already returned, the ministry said. The coronavirus situation is also expected to affect Bulgaria's outbound tourism, because Italy is a major market. Earlier today, Rumen Draganov of the Institute for Analysis and Evaluation in Tourism commented that the coronavirus has not affected the tourism so far. About 395,000 Bulgarians are expected to travel abroad this month, and about 480,000 foreigners are expected to enter Bulgaria. ""About 400 people travel to Italy on a daily basis. We expect 555,000 people to enter the country in March,"" Draganov explained. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
"32",99,"https://www.novinite.com/articles/203388/The+Bulgarians+who+were+Blocked+at+a+Hotel+in+Tenerife+are+Allowed+to+Leave","The Bulgarians who were Blocked at a Hotel in Tenerife are Allowed to Leave  Novinite.com  Sofia News Agency","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks  The three Bulgarians, who have been blocked for days at a hotel on the island of Tenerife, have been allowed to leave. This was reported to Victoria Zaharieva. Our consular service in Madrid has received the news. Victoria, her husband, and her daughter arrived at the hotel two to three hours after the infected Italian left. About 130 guests are now allowed to leave. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","none","bulgarian",0,0,0,0
"33",102,"http://www.focusfen.net/news/2020/02/25/443717/threebulgarianstestedforcoronavirusatplovdivinfectiousdiseasesclinic.html","Three Bulgarians tested for coronavirus at Plovdiv Infectious Diseases Clinic","NULL","none","none",0,0,0,0
"34",103,"https://www.msn.com/enus/Video/news/bulgariansmarkbeekeeperssaintday/viBBZR6ll","Bulgarians mark beekeepers saint day","NULL","none","none",0,0,0,0
"35",104,"https://www.youtube.com/watch?v=kIGLB3KNLo","Arena | Bulgarians vs Khmer | vs Nicov","","none","bulgarian",0,0,0,0
"36",110,"https://freiewelt.eu/de/1416694/Videos/NachrichtenPolitik/BulgariansmarkbeekeeperssaintdayAFP/","Bulgarians mark beekeepers saint day | AFP","NULL","none","none",0,0,0,0
"37",111,"https://www.youtube.com/watch?v=mwNpa3srUSY","Beastly Bulgarians | FM20 | Build a Nation Challenge | Ep 48 | New Challenges","","none","none",0,0,0,0
"38",113,"https://www.youtube.com/watch?v=Z90SsYdWpi0","1v1 Arena vs T90Official | Bulgarians vs Celts","","none","none",0,0,0,0
"39",114,"https://www.youtube.com/watch?v=YXb7x1oQrfc","Arena January 2020 Viper vs Nicov Bulgarians vs Khmer","","none","none",0,0,0,0
"40",116,"https://www.youtube.com/watch?v=CNV1_vZnBI0","Tannenberg 1914  1918 Ep 24 : Playing As The Bulgarians","","none","none",0,0,0,0
"41",118,"https://www.youtube.com/watch?v=Ro3aXiPm0LY","Bulgarians Advised against Travelling to China amidst Corona Virus Outbreak","","none","none",0,0,0,0
"42",122,"https://www.dailymaverick.co.za/article/20200316bulgariansapplaudfrontlinemedicsfrombalconiestoshowsupport/","Bulgarians applaud frontline medics from balconies to...","NULL","BUL","bulgarian",0,0,0,0
"43",129,"https://balkaninsight.com/2020/03/30/inventivebulgariansbrainstormideastoeasecoronacrisis/","Inventive Bulgarians Brainstorm Ideas to Ease Corona Crisis","NULL","BUL","bulgarian",0,0,0,0
"44",132,"https://www.novinite.com/articles/203847/U.S.+Embassy+Sofia+and+the+America+for+Bulgaria+Foundation+Announce+a+Financial+Gift+Program+To+Support+Bulgarians","U.S. Embassy Sofia and the America for Bulgaria Foundation Announce a Financial Gift Program To Support Bulgarians","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks  U.S. Embassy Sofia and the America for Bulgaria Foundation Announce a Financial Gift Program To Support Bulgarians Helping Neighbors and Communities During COVID-19. This was reported at the official website of the embassy. “Bulgarians are delivering food to neighbors, caring for quarantined medical providers, assisting elderly residents, and more. These actions reflect the strength of Bulgarians – their connection to each other and to community. As long-term partners, we are inspired to support these impressive efforts.” – U.S. Ambassador to Bulgaria Herro Mustafa. In recognition of the inspiring Bulgarian volunteers assisting each other during the COVID-19 crisis, U.S. Embassy Sofia and the America for Bulgaria Foundation will award financial gifts to Bulgarian citizens, non-profit initiatives, and small/medium size businesses providing services to support their communities. Please nominate yourself or your organization at: http://www.BGStandingTogether.org Any Bulgarian person or organization is eligible to apply for a financial gift. Our financial gifts are intended to assist those who are assisting others. We will award gifts to projects already operating. We will accept applications through 1:00 p.m. Monday, March 30, 2020. We will profile recipients so Bulgarians can be aware of the good work of their neighbors and friends. Follow U.S. Embassy Sofia and America for Bulgaria Foundation on Facebook, Twitter, and Instagram for announcements. U.S. Embassy Sofia stands with Bulgaria. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
"45",133,"https://sofiaglobe.com/2020/03/13/coronavirusforeignministryurgesbulgariansnottotravelabroad/","Coronavirus: Foreign Ministry urges Bulgarians not to travel abroad","NULL","BUL","bulgarian",0,0,0,0
"46",139,"https://www.youtube.com/watch?v=IeEnCnAfiOE","Goths Feudal Spam Into Knights vs Bulgarians!","","none","none",0,0,0,0
"47",145,"https://www.novinite.com/articles/203438/WHO%3A+61.7+of+Bulgarians+over+18+are+Overweight","WHO: 61.7% of Bulgarians over 18 are Overweight  Novinite.com  Sofia News Agency","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks  According to data of the World Health Organization 61.7% of Bulgarians over 18 are overweight which places the country close to top of the list in Europe regarding this index. The situation is similar with children - 13.6% are overweight. Experts say that this is due mostly to an unhealthy lifestyle that includes a high-calorie diet combined with lack of exercise, BNR reported. Tomorrow, March 4 is the World Obesity Day. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
